"TIME","GEO","INDIC_DE","Value"
"1992","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","4,933,087"
"1992","European Free Trade Association","Average population - total","11,452,449"
"1992","European Free Trade Association","Live births - total","152,003"
"1992","European Free Trade Association","Deaths - total","108,932"
"1992","Iceland","Average population - total","261,057"
"1992","Iceland","Live births - total","4,609"
"1992","Iceland","Deaths - total","1,719"
"1992","Liechtenstein","Average population - total","29,627"
"1992","Liechtenstein","Live births - total","375"
"1992","Liechtenstein","Deaths - total","180"
"1992","Norway","Average population - total","4,286,401"
"1992","Norway","Live births - total","60,109"
"1992","Norway","Deaths - total","44,731"
"1992","Switzerland","Average population - total","6,875,364"
"1992","Switzerland","Live births - total","86,910"
"1992","Switzerland","Deaths - total","62,302"
"1992","Montenegro","Average population - total",":"
"1992","Montenegro","Live births - total","9,524"
"1992","Montenegro","Deaths - total","4,393"
"1992","North Macedonia","Average population - total","1,984,971"
"1992","North Macedonia","Live births - total","33,238"
"1992","North Macedonia","Deaths - total","16,022"
"1992","Albania","Average population - total","3,227,287"
"1992","Albania","Live births - total","75,425"
"1992","Albania","Deaths - total","18,026"
"1992","Serbia","Average population - total",":"
"1992","Serbia","Live births - total",":"
"1992","Serbia","Deaths - total",":"
"1992","Turkey","Average population - total","58,396,821"
"1992","Turkey","Live births - total",":"
"1992","Turkey","Deaths - total",":"
"1992","Andorra","Average population - total","60,324"
"1992","Andorra","Live births - total","729"
"1992","Andorra","Deaths - total",":"
"1992","Belarus","Average population - total",":"
"1992","Belarus","Live births - total",":"
"1992","Belarus","Deaths - total",":"
"1992","Bosnia and Herzegovina","Average population - total","4,320,300"
"1992","Bosnia and Herzegovina","Live births - total",":"
"1992","Bosnia and Herzegovina","Deaths - total",":"
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","2,005,500"
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","44,418"
"1992","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","8,004"
"1992","Moldova","Average population - total",":"
"1992","Moldova","Live births - total",":"
"1992","Moldova","Deaths - total",":"
"1992","Monaco","Average population - total",":"
"1992","Monaco","Live births - total",":"
"1992","Monaco","Deaths - total",":"
"1992","Russia","Average population - total",":"
"1992","Russia","Live births - total",":"
"1992","Russia","Deaths - total",":"
"1992","San Marino","Average population - total",":"
"1992","San Marino","Live births - total",":"
"1992","San Marino","Deaths - total",":"
"1992","Ukraine","Average population - total",":"
"1992","Ukraine","Live births - total",":"
"1992","Ukraine","Deaths - total",":"
"1992","Armenia","Average population - total",":"
"1992","Armenia","Live births - total",":"
"1992","Armenia","Deaths - total",":"
"1992","Azerbaijan","Average population - total",":"
"1992","Azerbaijan","Live births - total",":"
"1992","Azerbaijan","Deaths - total",":"
"1992","Georgia","Average population - total",":"
"1992","Georgia","Live births - total",":"
"1992","Georgia","Deaths - total",":"
"1993","Belgium","Average population - total","10,084,475"
"1993","Belgium","Live births - total","120,848"
"1993","Belgium","Deaths - total","106,824"
"1993","Bulgaria","Average population - total","8,472,313"
"1993","Bulgaria","Live births - total","84,400"
"1993","Bulgaria","Deaths - total","109,540"
"1993","Czechia","Average population - total","10,329,855"
"1993","Czechia","Live births - total","121,025"
"1993","Czechia","Deaths - total","118,185"
"1993","Denmark","Average population - total","5,188,628"
"1993","Denmark","Live births - total","67,369"
"1993","Denmark","Deaths - total","62,809"
"1993","Germany (until 1990 former territory of the FRG)","Average population - total","81,156,363"
"1993","Germany (until 1990 former territory of the FRG)","Live births - total","798,447"
"1993","Germany (until 1990 former territory of the FRG)","Deaths - total","897,270"
"1993","Germany including former GDR","Average population - total","81,156,363"
"1993","Germany including former GDR","Live births - total","798,447"
"1993","Germany including former GDR","Deaths - total","897,270"
"1993","Estonia","Average population - total","1,494,128"
"1993","Estonia","Live births - total","15,253"
"1993","Estonia","Deaths - total","21,286"
"1993","Ireland","Average population - total","3,576,261"
"1993","Ireland","Live births - total","49,304"
"1993","Ireland","Deaths - total","32,148"
"1993","Greece","Average population - total","10,460,415"
"1993","Greece","Live births - total","101,799"
"1993","Greece","Deaths - total","97,419"
"1993","Spain","Average population - total","39,361,262"
"1993","Spain","Live births - total","385,786"
"1993","Spain","Deaths - total","339,661"
"1993","France","Average population - total","58,995,125"
"1993","France","Live births - total",":"
"1993","France","Deaths - total",":"
"1993","France (metropolitan)","Average population - total","57,467,085"
"1993","France (metropolitan)","Live births - total","711,610"
"1993","France (metropolitan)","Deaths - total","532,263"
"1993","Croatia","Average population - total","4,600,463"
"1993","Croatia","Live births - total","48,535"
"1993","Croatia","Deaths - total","50,846"
"1993","Italy","Average population - total","56,831,821"
"1993","Italy","Live births - total","549,484"
"1993","Italy","Deaths - total","549,974"
"1993","Cyprus","Average population - total","626,088"
"1993","Cyprus","Live births - total","10,514"
"1993","Cyprus","Deaths - total","4,789"
"1993","Latvia","Average population - total","2,563,290"
"1993","Latvia","Live births - total","26,759"
"1993","Latvia","Deaths - total","39,197"
"1993","Lithuania","Average population - total","3,682,613"
"1993","Lithuania","Live births - total","47,464"
"1993","Lithuania","Deaths - total","46,107"
"1993","Luxembourg","Average population - total","397,475"
"1993","Luxembourg","Live births - total","5,353"
"1993","Luxembourg","Deaths - total","3,915"
"1993","Hungary","Average population - total","10,357,523"
"1993","Hungary","Live births - total","117,033"
"1993","Hungary","Deaths - total","150,244"
"1993","Malta","Average population - total","371,308"
"1993","Malta","Live births - total","5,147"
"1993","Malta","Deaths - total","2,692"
"1993","Netherlands","Average population - total","15,290,368"
"1993","Netherlands","Live births - total","195,748"
"1993","Netherlands","Deaths - total","137,795"
"1993","Austria","Average population - total","7,905,633"
"1993","Austria","Live births - total","95,227"
"1993","Austria","Deaths - total","82,517"
"1993","Poland","Average population - total","38,461,408"
"1993","Poland","Live births - total","494,310"
"1993","Poland","Deaths - total","392,259"
"1993","Portugal","Average population - total","9,964,675"
"1993","Portugal","Live births - total","113,960"
"1993","Portugal","Deaths - total","105,950"
"1993","Romania","Average population - total","22,763,280"
"1993","Romania","Live births - total","249,994"
"1993","Romania","Deaths - total","263,323"
"1993","Slovenia","Average population - total","1,991,746"
"1993","Slovenia","Live births - total","19,793"
"1993","Slovenia","Deaths - total","20,012"
"1993","Slovakia","Average population - total","5,325,305"
"1993","Slovakia","Live births - total","73,256"
"1993","Slovakia","Deaths - total","52,707"
"1993","Finland","Average population - total","5,066,447"
"1993","Finland","Live births - total","64,826"
"1993","Finland","Deaths - total","50,988"
"1993","Sweden","Average population - total","8,718,561"
"1993","Sweden","Live births - total","117,998"
"1993","Sweden","Deaths - total","97,008"
"1993","United Kingdom","Average population - total","57,718,614"
"1993","United Kingdom","Live births - total","761,526"
"1993","United Kingdom","Deaths - total","658,481"
"1993","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Average population - total","484,833,207"
"1993","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Live births - total","5,517,484"
"1993","European Economic Area (EU28 - 2013-2020 and IS, LI, NO)","Deaths - total","5,074,737"
"1993","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Average population - total","480,232,744"
"1993","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Live births - total","5,468,949"
"1993","European Economic Area (EU27 - 2007-2013 and IS, LI, NO)","Deaths - total","5,023,891"
"1993","European Free Trade Association","Average population - total","11,544,070"
"1993","European Free Trade Association","Live births - total","148,478"
"1993","European Free Trade Association","Deaths - total","111,040"
"1993","Iceland","Average population - total","263,725"
"1993","Iceland","Live births - total","4,623"
"1993","Iceland","Deaths - total","1,753"
"1993","Liechtenstein","Average population - total","30,089"
"1993","Liechtenstein","Live births - total","415"
"1993","Liechtenstein","Deaths - total","178"
"1993","Norway","Average population - total","4,311,991"
"1993","Norway","Live births - total","59,678"
"1993","Norway","Deaths - total","46,597"
"1993","Switzerland","Average population - total","6,938,265"
"1993","Switzerland","Live births - total","83,762"
"1993","Switzerland","Deaths - total","62,512"
"1993","Montenegro","Average population - total",":"
"1993","Montenegro","Live births - total","8,922"
"1993","Montenegro","Deaths - total","4,471"
"1993","North Macedonia","Average population - total","1,998,871"
"1993","North Macedonia","Live births - total","32,374"
"1993","North Macedonia","Deaths - total","15,591"
"1993","Albania","Average population - total","3,207,536"
"1993","Albania","Live births - total","67,730"
"1993","Albania","Deaths - total","17,920"
"1993","Serbia","Average population - total",":"
"1993","Serbia","Live births - total",":"
"1993","Serbia","Deaths - total",":"
"1993","Turkey","Average population - total","59,518,813"
"1993","Turkey","Live births - total",":"
"1993","Turkey","Deaths - total",":"
"1993","Andorra","Average population - total","63,413"
"1993","Andorra","Live births - total","723"
"1993","Andorra","Deaths - total",":"
"1993","Belarus","Average population - total",":"
"1993","Belarus","Live births - total",":"
"1993","Belarus","Deaths - total",":"
"1993","Bosnia and Herzegovina","Average population - total","4,188,550"
"1993","Bosnia and Herzegovina","Live births - total",":"
"1993","Bosnia and Herzegovina","Deaths - total",":"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Average population - total","2,042,250"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Live births - total","44,132"
"1993","Kosovo (under United Nations Security Council Resolution 1244/99)","Deaths - total","7,804"
"1993","Moldova","Average population - total",":"
"1993","Moldova","Live births - total",":"
"1993","Moldova","Deaths - total",":"
"1993","Monaco","Average population - total",":"
"1993","Monaco","Live births - total",":"
"1993","Monaco","Deaths - total",":"
